CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5,Response_Cmp1,Complain,CostContact,Revenue
14073,Mr. Neil Hamilton,1983,Graduation,Married,45699,1,0,2021-01-28 00:00:00,62,250,120,240,300,0,5,2,4,1,3,8,0,0,0,0,0,0,3,16
14076,Mrs. Madeleine Fisher,1986,HighSchool,Married,51718,1,0,2022-01-28 00:00:00,13,460,380,675,240,500,24,5,5,2,4,8,0,0,0,0,0,0,3,16
14079,Mr. Andrew Lambert,1986,Master,Single,62787,1,0,2021-08-27 00:00:00,93,420,260,2730,200,300,18,3,7,2,5,7,0,0,0,0,0,0,3,16
14082,Mr. Gavin Nash,1970,Graduation,Divorced,124868,0,1,2022-01-27 00:00:00,10,5390,2680,7470,2680,800,67,1,4,4,5,5,0,0,0,0,0,0,3,16
14088,Mr. Peter Rampling,1980,Graduation,Together,83770,1,1,2021-10-16 00:00:00,86,1430,260,2340,2080,340,17,6,9,4,5,7,0,0,0,0,0,0,3,16
14091,Mr. Gordon Hughes,1960,Master,Married,54383,1,1,2021-09-08 00:00:00,14,70,40,150,60,20,1,2,3,1,3,6,0,0,0,0,0,0,3,16
14094,Mrs. Jasmine Grant,1964,Master,Divorced,85935,0,1,2020-08-28 00:00:00,29,6700,1060,2145,0,340,169,5,9,6,11,6,0,0,0,0,0,0,3,16
14097,Mr. Dan Slater,1969,Graduation,Married,54943,2,2,2021-12-25 00:00:00,92,480,0,255,20,40,14,3,4,1,4,4,0,0,0,0,0,0,3,16
14100,Mr. Oliver Cornish,1955,Graduation,Single,83123,0,1,2021-04-17 00:00:00,7,9660,200,600,0,0,20,4,5,4,9,9,0,1,0,0,1,0,3,16
14115,Mr. Richard Harris,1983,HighSchool,Together,89738,0,1,2021-02-19 00:00:00,74,4360,280,3525,140,420,42,3,12,5,6,7,0,0,0,0,0,0,3,16
14118,Mrs. Sophie Vance,1975,Graduation,Married,56262,1,0,2021-12-28 00:00:00,74,390,0,840,300,160,14,3,5,2,3,7,0,0,0,0,0,0,3,16
14127,Mr. Cameron White,1994,HighSchool,Together,107317,0,0,2022-03-20 00:00:00,38,1700,416,4830,474,180,189,1,6,9,12,1,0,0,0,0,0,0,3,16
14130,Mrs. Elizabeth Lee,1958,Master,Married,108766,0,0,2021-02-05 00:00:00,33,9840,1780,6705,2500,2860,43,1,7,7,6,4,1,0,0,0,0,0,3,16
14139,Mrs. Anna Ball,1973,PhD,Married,45982,1,1,2022-06-06 00:00:00,60,140,0,60,0,0,2,2,3,1,3,6,0,0,0,0,0,0,3,16
14142,Mr. Charles Hodges,1981,Graduation,Single,102330,0,0,2022-03-16 00:00:00,10,2790,3260,4185,1340,3460,28,1,5,9,13,1,0,0,0,0,0,0,3,16
14145,Mrs. Emma Brown,1958,Graduation,Married,143230,0,1,2022-04-20 00:00:00,55,10,0,17,26,4638,3,0,0,0,0,0,0,0,0,0,0,0,3,16
14148,Mr. Eric Davidson,1977,Graduation,single,91061,0,0,2021-01-07 00:00:00,98,8580,2860,8580,700,3560,89,2,10,4,6,5,0,0,0,0,0,0,3,16
14154,Mr. Gordon Scott,1978,Graduation,Together,72649,1,0,2021-01-25 00:00:00,38,2340,340,2340,160,340,139,2,10,5,3,8,1,0,0,0,0,0,3,16
14160,Mrs. Lisa Quinn,1973,Graduation,Married,79298,1,0,2020-10-27 00:00:00,88,960,760,2235,3560,380,57,2,8,3,8,6,0,0,0,0,0,0,3,16
14169,Mrs. Alexandra Ogden,1973,PhD,Married,24840,1,0,2020-08-19 00:00:00,68,150,40,165,0,40,3,1,3,1,3,7,0,0,0,0,0,0,3,16
14172,Mrs. Abigail Fraser,1961,Master,Married,116584,0,0,2021-10-18 00:00:00,58,11470,360,8325,1480,1100,37,1,7,7,7,2,0,0,1,0,0,0,3,16
14187,Mrs. Rachel Buckland,1973,Graduation,Married,51996,1,0,2021-08-15 00:00:00,79,610,340,780,260,80,90,3,6,2,3,9,1,0,0,0,0,0,3,16
14193,Mr. Liam Edmunds,1972,Graduation,Single,130270,0,0,2022-03-01 00:00:00,30,9680,340,8325,3580,1780,17,1,6,9,5,1,0,1,1,1,0,0,3,16
14196,Mr. Sebastian Nash,1966,Graduation,Married,71727,0,1,2021-05-23 00:00:00,24,1910,100,900,100,40,2,4,5,3,6,5,0,0,0,0,0,0,3,16
14202,Mr. Steven Fraser,1958,HighSchool,Single,66813,0,1,2021-10-08 00:00:00,5,3710,180,1290,80,180,28,4,10,3,6,7,0,0,0,0,0,0,3,16
14205,Miss Heather Howard,1980,HighSchool,Single,113870,0,0,2020-12-26 00:00:00,4,4210,758,3990,560,1120,84,1,6,10,8,2,0,0,0,0,0,0,3,16
14211,Mr. Adrian Howard,1974,Master,Divorced,9503,0,1,2022-06-28 00:00:00,73,598,28,128,28,0,3,0,1,0,1,13,0,0,0,0,0,0,3,16
14214,Mr. Matt Baker,1998,HighSchool,Single,121142,0,0,2021-05-27 00:00:00,75,4760,2380,14895,556,2380,26,1,7,12,4,2,0,1,1,0,0,0,3,16
14223,Mrs. Natalie Walker,1950,PhD,Married,105212,0,2,2020-11-26 00:00:00,31,6640,2400,5610,240,720,120,2,12,12,7,5,0,0,0,0,0,0,3,16
14226,Mr. Christian Welch,1954,Graduation,Single,84044,0,1,2020-09-10 00:00:00,16,5750,880,3180,700,520,185,2,12,3,11,8,0,0,0,0,0,0,3,16
14241,Miss Donna Lee,1983,HighSchool,Together,53739,1,0,2021-09-27 00:00:00,99,150,120,120,100,80,25,1,4,2,2,5,0,0,0,0,0,1,3,16
14247,Mrs. Kylie Miller,1964,Graduation,Widow,57801,1,1,2021-09-30 00:00:00,35,1330,80,150,20,60,21,3,5,2,4,6,0,1,0,0,0,0,3,16
14256,Mr. Kevin Morrison,1962,Graduation,Together,117965,0,0,2021-07-20 00:00:00,25,2940,3200,4620,2140,938,67,1,6,7,10,1,0,0,0,0,0,0,3,16
14271,Mrs. Anne Oliver,1948,Master,Married,113860,0,0,2021-03-11 00:00:00,73,12000,2100,11370,0,840,147,1,6,3,6,2,0,1,1,0,0,0,3,16
14274,Mr. Adam Russell,1969,Master,Married,100831,0,1,2022-01-17 00:00:00,88,5210,820,2850,820,480,33,2,6,4,5,2,0,0,0,0,0,0,3,16
14277,Miss Maria Oliver,1991,Graduation,Single,104597,0,0,2021-09-09 00:00:00,49,4160,400,5325,2420,2020,71,1,9,8,11,5,0,0,0,0,0,0,3,16
14280,Mr. Piers Clark,1954,PhD,Married,68145,1,1,2021-08-19 00:00:00,56,1630,40,600,120,220,11,7,5,2,6,6,0,0,0,0,0,0,3,16
14286,Mrs. Gabrielle Russell,1972,PhD,Married,129755,0,1,2021-03-28 00:00:00,27,11440,1040,6750,680,1040,0,1,6,8,5,6,0,0,0,0,0,0,3,16
14292,Mrs. Alison Baker,1963,Graduation,Divorced,51926,1,1,2020-10-22 00:00:00,91,100,220,180,140,160,12,2,4,1,3,7,0,0,0,0,0,0,3,16
14304,Mr. Christian Parsons,1977,HighSchool,Married,31529,1,0,2022-06-21 00:00:00,79,10,20,75,60,340,2,1,3,1,3,5,0,0,0,0,0,0,3,16
14310,Mr. Charles Gibson,1961,Graduation,Widow,107748,0,0,2021-05-06 00:00:00,29,8070,1460,7710,1160,280,44,1,7,6,12,2,0,0,1,0,0,0,3,16
14319,Mr. Brandon Brown,1978,Graduation,Together,6061,1,1,2020-11-09 00:00:00,51,200,6,180,34,6,5,1,1,0,0,11,0,0,0,0,0,0,3,16
14322,Mrs. Jessica Sutherland,1971,HighSchool,Married,126105,0,1,2021-04-21 00:00:00,92,3810,762,6750,2420,796,17,3,12,6,11,5,0,0,0,0,0,0,3,16
14328,Mr. Oliver James,1987,Master,Single,55048,1,0,2022-01-30 00:00:00,19,80,20,90,20,0,10,1,3,1,2,7,1,0,0,0,0,0,3,16
14331,Miss Sally James,1958,Graduation,Single,76581,1,1,2020-12-11 00:00:00,85,1190,20,345,0,40,10,4,5,2,4,7,0,1,0,0,0,0,3,16
14334,Mr. Christian Stewart,1982,PhD,Married,85263,1,0,2020-12-19 00:00:00,32,6660,600,3375,600,1420,30,3,11,5,12,7,0,1,0,0,0,0,3,16
14337,Mrs. Hannah Welch,1989,Master,Married,48594,1,0,2021-02-03 00:00:00,55,40,100,105,0,0,3,1,3,1,2,9,0,0,0,0,0,0,3,16
14343,Mr. Anthony Mills,1963,Graduation,Married,103072,1,2,2020-11-14 00:00:00,30,6710,1060,1875,160,700,33,8,9,11,6,4,1,0,0,0,0,0,3,16
14349,Miss Karen Carr,1960,Graduation,Single,11000,1,1,2020-12-28 00:00:00,5,60,100,60,200,80,25,4,4,2,3,6,0,0,0,0,0,0,3,16
14352,Mr. Steven Miller,1976,Master,Married,40643,1,0,2022-03-08 00:00:00,83,510,20,420,60,60,6,2,6,1,3,9,0,0,0,0,0,0,3,16
14358,Mr. Leonard Russell,1972,Graduation,Widow,134220,0,0,2020-11-01 00:00:00,22,8180,434,7515,660,2320,150,1,7,7,4,2,0,0,1,1,0,0,3,16
14361,Mr. Simon Piper,1975,Graduation,Divorced,50747,1,1,2021-01-02 00:00:00,8,1990,660,900,120,60,15,5,7,3,5,8,0,0,0,0,0,0,3,16
14367,Mrs. Lisa Glover,1985,Master,Married,61631,1,0,2020-09-01 00:00:00,34,3930,100,2040,100,100,27,5,12,2,6,9,1,0,0,0,0,0,3,16
14373,Mr. Jack Poole,1961,PhD,Widow,53105,1,2,2022-06-07 00:00:00,49,200,0,75,0,0,3,2,3,1,3,4,0,0,0,0,0,0,3,16
14388,Mrs. Jennifer Churchill,1986,Graduation,Married,87656,0,0,2022-01-22 00:00:00,76,4900,960,5475,560,560,48,1,11,6,10,7,0,0,0,0,0,0,3,16
14397,Mrs. Maria Abraham,1961,Graduation,Divorced,98830,0,1,2020-11-11 00:00:00,32,9570,800,2625,2420,1060,107,2,9,9,5,5,0,1,0,0,0,0,3,16
14403,Mrs. Leah Reid,1953,Graduation,Married,126400,0,0,2022-06-06 00:00:00,5,9490,590,10110,840,2940,210,0,10,7,8,3,0,0,1,0,0,0,3,16
14406,Mr. Lucas Gill,1950,Master,Together,115204,0,0,2021-06-04 00:00:00,50,11730,1380,5685,340,1720,51,1,8,4,7,3,0,1,0,1,0,0,3,16
14412,Miss Emily Gill,1959,Graduation,Together,71558,0,0,2020-09-11 00:00:00,94,3510,320,2340,100,100,145,1,8,5,7,6,0,0,0,0,0,0,3,16
14418,Mrs. Theresa Ross,1964,Graduation,Married,67209,1,1,2021-10-07 00:00:00,46,1820,320,1665,400,120,57,4,6,4,6,5,0,0,0,0,0,0,3,16
14421,Mr. Jonathan Manning,1954,PhD,Together,64712,1,1,2022-05-01 00:00:00,96,440,0,90,20,0,6,2,4,1,3,6,0,0,0,0,0,0,3,16
14430,Miss Jessica Dickens,1977,Graduation,Single,120997,0,1,2022-01-31 00:00:00,10,3490,320,4740,160,2820,49,2,6,4,5,1,0,0,0,0,0,0,3,16
14436,Mr. Steven Ferguson,1972,PhD,Together,43909,1,0,2021-12-25 00:00:00,68,270,20,135,120,60,16,3,3,2,4,3,0,0,0,0,0,0,3,16
14439,Mrs. Olivia Kelly,1958,Graduation,Married,48979,1,1,2020-08-30 00:00:00,25,90,20,105,0,20,1,1,3,1,2,9,0,0,0,0,0,0,3,16
14442,Mr. Alexander Chapman,1971,Graduation,Married,42666,1,0,2022-02-22 00:00:00,21,350,20,255,20,40,23,3,5,1,3,8,0,0,0,0,0,0,3,16
14445,Mr. Jacob Parsons,1957,GRADUATION,Together,105771,0,1,2021-08-21 00:00:00,34,7070,400,2565,1000,1200,50,1,11,8,9,5,0,0,0,0,0,0,3,16
14448,Mrs. Michelle Chapman,1956,Graduation,Married,71724,0,1,2021-07-23 00:00:00,98,140,0,45,0,20,4,1,3,1,2,7,0,0,0,0,0,0,3,16
14451,Miss Lauren Clarkson,1979,PhD,Single,103186,0,0,2022-03-28 00:00:00,28,8070,200,2895,640,640,21,1,6,5,8,2,0,0,1,1,0,0,3,16
14454,Miss Tracey Gibson,1981,PhD,Single,79417,1,0,2021-09-23 00:00:00,65,3310,1540,2115,980,2100,77,5,9,3,11,6,0,0,0,0,0,0,3,16
14457,Miss Pippa Parsons,1981,Graduation,Single,33516,1,0,2021-01-11 00:00:00,67,320,120,180,100,120,16,2,3,2,4,6,0,0,0,0,0,0,3,16
14460,Mr. Carl Langdon,1995,Graduation,Single,132047,0,0,2021-01-27 00:00:00,35,6530,926,7260,420,968,40,1,5,6,4,2,0,0,1,1,0,0,3,16
14463,Mr. Dan Pullman,1975,Graduation,Married,29312,1,0,2021-11-15 00:00:00,74,30,120,75,0,40,6,1,2,1,3,7,0,0,0,0,0,0,3,16
14466,Mr. Phil Metcalfe,1965,Graduation,Married,84046,0,1,2021-03-12 00:00:00,61,3560,1600,4935,2120,340,106,2,9,7,10,5,0,0,0,0,0,0,3,16
14469,Mr. Joshua Russell,1966,Graduation,Divorced,93011,0,1,2021-08-18 00:00:00,3,6470,340,2655,160,700,35,5,10,4,12,4,0,0,0,0,0,0,3,16
14472,Mr. Jason Vaughan,1992,Graduation,Married,110744,0,0,2022-05-02 00:00:00,56,7090,1860,5610,1600,1600,80,1,10,7,6,3,0,0,0,0,0,0,3,16
14487,Mr. Thomas Scott,1958,Basic,Married,19190,0,0,2021-11-03 00:00:00,29,20,0,105,40,140,10,1,3,1,3,6,0,0,0,0,0,0,3,16
14493,Mrs. Virginia Cameron,1991,Graduation,Married,128389,0,0,2022-02-18 00:00:00,30,10010,1660,6495,2660,0,150,1,6,7,5,1,0,1,1,0,0,0,3,16
14496,Mr. Charles McLean,1974,Graduation,Married,58027,1,0,2022-02-18 00:00:00,7,320,100,345,60,20,30,1,4,2,2,6,1,0,0,0,0,0,3,16
14508,Mr. Andrew Wallace,1954,Master,Single,139557,0,0,2020-11-20 00:00:00,56,7130,498,6720,320,464,33,1,6,5,7,5,0,0,0,0,0,0,3,16
14511,Miss Rose Langdon,1993,Master,Single,138452,0,0,2022-01-06 00:00:00,73,5770,640,10095,1920,416,16,0,7,6,4,1,0,0,1,0,0,0,3,16
14514,Mr. Eric Lawrence,1965,Graduation,Single,58010,1,1,2020-12-19 00:00:00,54,1650,60,2205,60,480,41,7,8,3,5,8,0,0,0,0,0,0,3,16
14517,Mrs. Julia Parr,1987,PhD,Married,96531,0,0,2022-04-16 00:00:00,15,9620,240,2160,720,960,108,1,7,5,9,3,0,1,0,0,0,0,3,16
14532,Miss Dorothy Johnston,1955,HighSchool,Single,41912,0,0,2021-04-02 00:00:00,13,170,220,675,460,400,46,1,5,2,3,8,0,0,0,0,0,0,3,16
14550,Mr. Jack Parr,1955,Master,Single,70119,0,1,2021-10-21 00:00:00,30,1230,20,390,20,0,72,2,5,3,3,7,1,0,0,0,0,0,3,16
14553,Mr. Alexander Vaughan,1955,HighSchool,Together,121157,0,0,2020-08-01 00:00:00,13,4910,2860,1503,530,2860,64,1,5,8,11,2,0,0,0,0,0,0,3,16
14562,Mr. Brian Smith,1960,Master,Married,106306,0,1,2021-02-02 00:00:00,76,12670,660,4740,1000,0,33,3,12,12,4,7,0,0,0,1,0,0,3,16
14565,Mr. Piers Parr,1958,Graduation,Together,57018,0,1,2021-06-10 00:00:00,7,360,60,165,40,20,15,2,4,1,3,7,1,0,0,0,0,0,3,16
14571,Mr. Connor Mitchell,1975,Graduation,Single,31268,2,0,2022-01-15 00:00:00,,0,20,45,20,100,3,1,3,1,2,8,0,0,0,0,0,0,3,16
14580,Mrs. Jessica Paige,1972,Graduation,Married,46324,1,0,2020-11-11 00:00:00,67,120,40,180,80,20,6,1,3,1,3,7,0,0,0,0,0,0,3,16
14601,Mr. Anthony Coleman,1984,Graduation,Married,37710,1,0,2022-03-01 00:00:00,17,180,0,300,0,80,29,2,5,2,2,8,1,0,0,0,0,0,3,16
14607,Mrs. Vanessa Langdon,1967,Master,Married,110356,0,1,2021-10-06 00:00:00,24,2200,140,1155,1300,380,61,1,8,3,6,4,0,0,0,0,0,0,3,16
14628,Mrs. Bernadette Gill,1953,Graduation,Divorced,94811,0,1,2021-09-29 00:00:00,59,4510,420,2745,560,420,21,2,8,5,10,4,0,0,0,0,0,0,3,16
14631,Mrs. Michelle Coleman,1961,PhD,Divorced,70604,1,1,2020-12-13 00:00:00,83,1100,60,960,20,60,11,4,6,2,4,7,0,0,0,0,0,0,3,16
14643,Mrs. Jessica Poole,1969,Graduation,Married,152347,0,1,2022-03-13 00:00:00,30,15,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,16
14646,Mr. Keith Miller,1954,Master,Widow,99922,0,0,2021-12-30 00:00:00,43,6290,1440,5805,720,1680,72,1,7,8,6,3,0,0,0,0,0,0,3,16
14649,Mr. Gordon Parsons,1972,Graduation,Married,83573,0,1,2021-08-09 00:00:00,8,2660,980,3570,1820,1120,14,2,5,4,4,2,0,0,0,0,0,0,3,16
14652,Miss Sue Sutherland,1989,Graduation,Together,41928,1,0,2022-02-13 00:00:00,42,220,80,255,180,200,13,3,4,1,4,6,0,0,0,0,0,0,3,16
14655,Mr. Anthony Bailey,1979,Master,Together,82179,0,1,2020-12-12 00:00:00,59,4880,0,810,0,0,27,5,11,2,7,8,0,0,0,0,0,0,3,16
14658,Mr. Owen Randall,1962,Graduation,Married,43793,0,0,2022-06-11 00:00:00,79,10,100,135,140,40,8,1,3,1,3,5,0,0,0,0,0,0,3,16
14664,Miss Nicola Harris,1988,Graduation,Single,103966,1,0,2021-10-15 00:00:00,65,4070,1400,3585,1580,1760,53,1,7,5,4,2,0,0,0,0,0,0,3,16
14679,Mrs. Dorothy Morgan,1976,Graduation,Married,84521,0,1,2022-01-18 00:00:00,39,1510,640,1110,220,520,14,3,7,2,6,6,0,0,0,0,0,0,3,16
14691,Mr. Liam Davidson,1956,Graduation,Married,75705,0,1,2021-06-24 00:00:00,,560,20,375,20,40,5,2,5,1,3,7,0,0,0,0,0,0,3,16
14694,Miss Donna Underwood,1972,HighSchool,single,15156,1,1,2020-09-25 00:00:00,41,40,240,75,180,160,22,4,3,2,4,4,0,0,0,0,0,0,3,16
14697,Mrs. Anne Dickens,1970,Graduation,Married,112931,0,1,2021-01-12 00:00:00,85,14490,1780,2415,1060,700,107,2,13,9,8,6,0,0,1,0,0,0,3,16
14703,Mr. Dominic Churchill,1965,Master,Single,41145,1,1,2021-06-06 00:00:00,99,300,20,225,40,20,5,3,4,1,3,8,0,0,0,0,0,0,3,16
14712,Mr. Paul Vaughan,1960,Graduation,Married,72377,1,1,2021-07-27 00:00:00,3,1590,40,750,40,40,13,4,6,2,5,7,0,0,0,0,0,0,3,16
14715,Mr. Cameron Mathis,1952,PhD,Together,100272,0,0,2022-05-21 00:00:00,30,13490,600,2295,0,0,61,1,9,6,11,4,1,0,1,0,0,0,3,16
14718,Miss Sarah Young,1990,Graduation,Single,116960,0,0,2020-08-12 00:00:00,43,3840,480,9120,3840,3840,16,1,6,11,10,2,0,0,0,0,0,0,3,16
14724,Mrs. Zoe McDonald,1969,Master,Divorced,46821,0,1,2020-11-21 00:00:00,7,1340,0,195,0,0,19,3,6,2,3,8,0,0,0,0,0,0,3,16
14727,Miss Angela Buckland,1986,Master,Single,62166,1,0,2021-01-14 00:00:00,43,650,80,240,0,80,11,1,5,1,3,8,0,0,0,0,0,0,3,16
14730,Mr. Harry James,1948,PhD,Married,59518,1,1,2020-09-12 00:00:00,37,1630,160,1635,160,100,17,5,7,3,5,8,0,0,0,0,0,0,3,16
14736,Mrs. Audrey Paige,1979,PhD,Divorced,115096,0,0,2021-10-20 00:00:00,96,10520,1140,10905,380,1140,38,1,12,6,4,4,0,1,1,0,0,0,3,16
14742,Mr. James Alsop,1955,PhD,Single,95552,0,1,2022-03-05 00:00:00,88,1900,420,3825,540,960,97,1,7,4,9,3,0,0,0,0,0,0,3,16
14748,Mr. Blake Butler,1968,PhD,Together,104976,0,0,2020-11-08 00:00:00,12,9620,980,8700,660,320,66,1,9,6,13,5,0,0,0,1,0,0,3,16
14754,Mr. Christian Roberts,1967,Graduation,Single,50906,0,1,2020-10-29 00:00:00,78,1120,940,1635,40,460,53,3,7,2,6,8,0,0,0,0,0,0,3,16
14760,Mr. Tim Peake,1955,Graduation,Married,77986,0,1,2021-05-07 00:00:00,54,1210,1240,1350,1040,400,125,3,4,4,8,3,0,0,0,0,0,0,3,16
14763,Mrs. Mary Churchill,1991,Graduation,Married,122510,1,0,2022-03-31 00:00:00,91,9390,1340,4620,260,520,13,1,11,8,4,4,0,1,1,1,1,0,3,16
14772,Mr. Jonathan Hemmings,1965,Graduation,Married,102422,1,1,2021-03-07 00:00:00,50,7210,520,1860,160,160,80,6,12,5,9,6,0,0,0,0,0,0,3,16
14775,Mrs. Karen Pullman,1973,Graduation,Divorced,31337,1,0,2021-05-15 00:00:00,36,310,20,105,0,20,23,2,4,2,2,9,1,0,0,0,0,0,3,16
14781,Mr. Adam Brown,1953,Graduation,Together,95033,0,1,2021-01-18 00:00:00,23,4120,100,1785,580,580,77,3,5,4,12,2,0,0,0,0,0,0,3,16
14784,Mr. Alexander Walker,1980,Graduation,Married,54262,1,1,2021-02-02 00:00:00,72,430,80,180,120,0,27,5,4,2,4,5,0,0,0,0,0,0,3,16
14787,Miss Elizabeth Berry,1973,PhD,Together,60473,1,1,2021-02-07 00:00:00,43,70,60,60,0,0,4,1,3,1,2,6,0,0,0,0,0,0,3,16
14790,Miss Emma Kelly,1973,Master,Single,98732,0,0,2021-09-16 00:00:00,73,7730,420,2775,1520,420,10,1,8,9,12,3,0,0,0,0,0,1,3,16
14793,Miss Michelle Stewart,1973,GRADUATION,Together,43647,2,0,2020-08-30 00:00:00,87,640,80,1020,,100,17,4,5,2,4,8,0,0,0,0,0,0,3,16
14799,Mr. Liam Henderson,1950,PhD,Widow,117695,0,0,2021-05-06 00:00:00,17,9810,800,13800,0,1620,122,1,9,9,6,4,0,0,0,1,0,0,3,16
14802,Mr. James Buckland,1977,Master,Together,94317,0,0,2021-11-08 00:00:00,11,2690,460,5415,920,1380,46,1,6,4,4,3,0,0,0,0,0,0,3,16
14805,Mrs. Caroline Lyman,1973,Master,Married,4663,1,0,2022-03-20 00:00:00,15,16,14,35,0,16,1,0,0,0,0,14,0,0,0,0,0,1,3,16
14814,Mrs. Vanessa Avery,1958,Graduation,Married,75341,0,2,2020-10-26 00:00:00,84,2970,140,1185,0,220,182,2,10,3,4,8,0,0,0,0,0,0,3,16
14817,Mrs. Molly Jackson,1971,Graduation,Married,96149,0,1,2020-09-22 00:00:00,48,2720,1400,2685,320,100,125,2,12,3,5,7,0,0,0,0,0,0,3,16
14820,Mr. Victor Gibson,1991,PhD,Married,34336,0,0,2022-05-28 00:00:00,83,270,80,240,220,100,17,1,3,1,4,5,0,0,0,0,0,0,3,16
14844,Mr. Colin Nash,1968,Graduation,Married,56058,1,1,2021-07-08 00:00:00,25,50,120,135,40,100,6,3,3,2,3,4,0,0,0,0,0,0,3,16
14847,Miss Grace Underwood,1978,Master,Single,6131,1,0,2021-03-16 00:00:00,48,108,42,267,48,4854,350,0,23,0,0,1,0,0,0,0,0,0,3,16
14853,Mrs. Angela Wright,1975,PhD,Married,67489,1,1,2022-04-13 00:00:00,25,380,0,30,0,0,6,1,3,1,3,7,1,0,0,0,1,0,3,16
14856,Mr. Nathan Rees,1961,Master,single,96411,1,2,2021-12-08 00:00:00,37,2390,140,1785,60,300,11,5,8,3,6,7,0,0,0,0,0,0,3,16
14862,Mr. Sebastian Hart,1980,Graduation,Single,54269,1,0,2020-09-12 00:00:00,73,510,300,1845,580,80,56,2,6,3,4,7,1,0,0,0,0,0,3,16
14868,Miss Rose Payne,1962,Graduation,Together,69963,0,1,2022-04-11 00:00:00,92,430,80,300,260,220,15,1,3,2,4,3,0,0,0,0,0,0,3,16
14871,Miss Diana Langdon,1983,PhD,Together,94441,0,0,2022-02-18 00:00:00,73,3900,120,3705,0,120,39,1,4,4,4,1,0,0,0,0,0,0,3,16
14874,Mrs. Megan Campbell,1966,PhD,Married,80051,0,1,2020-11-06 00:00:00,0,3500,420,2100,100,420,59,3,6,5,9,4,0,0,0,0,0,0,3,16
14877,Mr. Oliver Kelly,1964,Graduation,Together,81217,0,1,2021-10-18 00:00:00,3,420,220,855,140,560,14,1,3,2,6,2,0,0,0,0,0,0,3,16
14880,Mr. Oliver Reid,1974,Graduation,Married,51473,1,1,2021-10-11 00:00:00,8,140,0,75,0,0,1,2,3,1,3,4,0,0,0,0,0,0,3,16
14886,Mrs. Carolyn Short,1974,Graduation,Married,41704,2,0,2022-04-09 00:00:00,49,30,100,165,80,60,7,1,3,1,3,7,0,0,0,0,0,0,3,16
14889,Mr. Neil Lyman,1991,HighSchool,Married,1340,1,0,2021-01-10 00:00:00,62,7,30,14,6,56,340,0,0,0,0,13,0,0,0,0,0,0,3,16
14895,Mr. Alexander Poole,1984,Master,Together,30153,1,0,2021-03-13 00:00:00,88,130,20,435,40,0,7,2,4,1,3,8,0,0,0,0,0,0,3,16
14898,Mr. Liam Newman,1984,PhD,Married,114156,0,0,2020-12-31 00:00:00,25,6950,1260,1802,420,2520,30,1,7,5,13,3,0,0,0,1,0,0,3,16
14904,Mrs. Lillian Butler,1965,Graduation,Married,69138,1,1,2022-03-06 00:00:00,2,460,0,180,0,40,23,2,4,2,2,7,0,0,0,0,0,0,3,16
14907,Mr. Eric Hill,1980,Graduation,Together,47111,1,0,2022-04-06 00:00:00,17,40,20,90,20,0,1,1,3,1,2,5,0,0,0,0,0,0,3,16
14910,Miss Amanda Sharp,1950,PhD,Single,49235,1,1,2022-06-24 00:00:00,10,730,0,180,0,0,0,4,5,1,4,8,0,0,0,0,0,0,3,16
14916,Mr. Sean Lewis,1961,Graduation,Divorced,111567,0,1,2020-11-30 00:00:00,67,11150,240,1920,500,240,76,1,4,4,4,6,0,1,0,0,1,0,3,16
14919,Miss Jan Hill,1970,Graduation,Single,95870,0,1,2021-03-07 00:00:00,56,5680,560,4965,0,360,18,4,6,4,7,8,0,0,0,0,0,0,3,16
14922,Miss Amelia Wilkins,1960,Graduation,Together,65292,1,1,2020-08-26 00:00:00,14,1510,1020,1230,2160,760,95,7,9,2,7,8,0,0,0,0,0,0,3,16
14925,Mr. Liam Avery,1976,PhD,Married,100816,0,1,2022-01-03 00:00:00,12,2270,260,1275,260,0,17,1,7,2,7,4,0,0,0,1,0,0,3,16
14928,Mrs. Olivia Lawrence,1964,Master,Divorced,63115,1,1,2022-02-07 00:00:00,9,500,0,75,0,0,3,2,5,1,3,7,0,0,0,0,0,0,3,16
14937,Mr. James Welch,1978,Graduation,Married,46757,1,0,2020-11-01 00:00:00,13,40,20,75,20,0,3,1,3,1,2,8,0,0,0,0,0,0,3,16
14943,Mr. Jake Davidson,1947,Master,Widow,115716,0,0,2021-09-07 00:00:00,52,13580,1900,6315,0,760,95,1,12,6,4,4,0,1,1,1,0,0,3,16
14946,Mr. Piers Sharp,1979,Graduation,Married,39691,1,0,2021-08-14 00:00:00,94,290,0,120,0,20,6,1,3,2,2,9,1,0,0,0,0,0,3,16
14949,Mrs. Una MacLeod,1963,Graduation,Divorced,119619,0,0,2020-11-22 00:00:00,76,5730,2360,11265,592,474,79,1,6,8,9,2,0,0,1,0,0,0,3,16
14958,Mrs. Jane Poole,1978,GRADUATION,Married,48478,1,1,2021-03-06 00:00:00,95,280,80,375,80,140,9,3,4,2,4,5,0,0,0,0,0,0,3,16
