CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5,Response_Cmp1,Complain,CostContact,Revenue,DepVar
25587,Mr. Brian Lambert,1981,Graduation,Married,29312,1,0,2021-11-15 00:00:00,74,30,120,75,0,40,6,1,2,1,3,7,0,0,0,0,0,0,3,16,0
7497,Miss Chloe May,1972,Graduation,Together,89560,0,1,2020-09-01 00:00:00,80,3870,2520,5130,0,900,180,5,10,5,11,6,0,0,0,0,0,0,3,16,0
30543,Mr. Edward Paterson,1995,HighSchool,Single,55871,0,0,2021-11-27 00:00:00,50,1230,180,2295,120,180,36,2,6,2,7,6,0,0,0,0,0,0,3,16,0
22791,Mr. Alan Morgan,1981,Graduation,Together,57713,1,1,2021-12-26 00:00:00,4,180,60,135,40,60,15,2,4,1,3,5,0,0,0,0,0,0,3,16,0
12639,Miss Angela Lawrence,1950,PhD,Together,122963,0,0,2022-05-31 00:00:00,36,10950,1420,9150,340,340,179,1,8,5,7,2,1,0,1,0,0,0,3,16,0
11394,Mr. Brandon Parsons,1986,Basic,Married,26395,2,0,2021-06-09 00:00:00,22,10,520,105,340,40,38,4,5,3,2,8,0,0,0,0,0,0,3,16,0
4407,Mrs. Sue Wallace,1978,Graduation,Married,52493,1,0,2021-01-03 00:00:00,54,120,120,300,460,20,3,2,4,1,3,7,0,0,0,0,0,0,3,16,0
28266,Miss Anne Glover,1973,PhD,Together,47491,1,1,2021-07-24 00:00:00,80,220,20,315,0,20,3,2,3,2,3,6,0,0,0,0,0,0,3,16,0
21618,Miss Irene Turner,1970,Graduation,Single,65060,1,1,2022-06-17 00:00:00,19,200,0,210,100,60,1,3,4,1,4,3,0,0,0,0,0,0,3,16,0
21522,Miss Bernadette Brown,1964,Master,Together,67424,2,1,2021-07-23 00:00:00,47,560,0,450,0,20,1,3,4,2,3,7,0,0,0,0,0,0,3,16,0
20331,Miss Grace Dyer,1966,Graduation,Together,40794,0,0,2021-10-09 00:00:00,47,400,780,870,20,200,27,2,6,1,4,8,0,0,0,0,0,0,3,16,0
31530,Mr. Trevor Lawrence,1980,HighSchool,Married,108877,0,0,2021-02-09 00:00:00,20,3950,2040,7455,906,280,175,1,5,7,13,1,0,0,0,0,0,0,3,16,0
26322,Mr. Edward Hunter,1980,Graduation,Married,28482,1,0,2020-11-11 00:00:00,76,20,280,420,240,60,7,4,6,1,3,9,0,0,0,0,0,0,3,16,0
19527,Miss Rachel Poole,1986,Master,Single,61139,1,1,2021-11-29 00:00:00,30,270,0,90,0,0,1,2,3,1,3,6,0,0,0,0,0,0,3,16,0
10113,Mr. Edward Wright,1984,PhD,together,50317,1,1,2021-01-27 00:00:00,19,210,20,195,20,0,3,2,4,1,3,8,0,0,0,0,0,0,3,16,0
16614,Mr. Cameron Davies,1974,Master,Together,123834,2,1,2021-11-30 00:00:00,43,6980,160,2385,340,0,8,5,11,3,12,5,0,0,0,0,0,0,3,16,0
19890,Mr. Benjamin Harris,1971,HighSchool,Together,92492,0,1,2020-09-19 00:00:00,2,2500,700,1170,1560,542,107,4,6,8,9,4,0,0,0,0,0,0,3,16,0
30579,Mr. Dominic Berry,1989,Graduation,married,55690,1,0,2021-11-26 00:00:00,,50,80,150,20,40,7,1,3,1,3,8,0,0,0,0,0,0,3,16,0
15600,Mr. Brandon Burgess,1967,Graduation,Married,104495,0,0,2022-02-27 00:00:00,4,4830,2140,6645,456,1600,120,1,6,12,5,1,0,1,0,0,0,0,3,16,1
23004,Mr. Michael Roberts,1997,Graduation,Together,36925,1,0,2021-06-19 00:00:00,27,80,40,210,200,160,13,2,4,1,3,8,0,0,0,0,0,0,3,16,0
26244,Mr. Richard Hudson,1994,Graduation,Married,34455,1,0,2020-09-16 00:00:00,87,310,60,345,100,120,14,3,4,2,3,8,0,0,0,0,0,0,3,16,0
26784,Mrs. Rachel Knox,1983,Graduation,Married,92799,0,1,2020-09-09 00:00:00,4,2480,1080,2535,1680,960,60,2,5,6,10,2,0,0,0,0,0,0,3,16,0
12597,Miss Emily Chapman,1981,Graduation,Together,106236,1,0,2020-09-05 00:00:00,6,8140,720,4005,1940,240,28,2,13,5,13,6,0,0,0,0,0,0,3,16,0
25506,Mr. Alexander Graham,1965,Graduation,Together,42984,1,1,2022-06-20 00:00:00,18,80,120,150,0,20,4,3,4,1,3,5,0,0,0,0,0,0,3,16,0
4977,Mr. Jake Poole,1978,Graduation,Single,43300,1,0,2022-05-14 00:00:00,36,40,20,90,20,0,1,1,3,1,2,7,0,0,0,0,0,0,3,16,0
23715,Miss Carolyn Marshall,1986,Graduation,Together,28405,1,0,2021-06-18 00:00:00,81,60,20,105,160,160,9,1,3,1,3,6,0,0,0,0,0,0,3,16,0
19317,Miss Bella Campbell,1999,Basic,Together,14793,0,0,2021-02-05 00:00:00,95,10,100,210,80,380,19,1,4,1,3,7,0,0,0,0,0,0,3,16,0
10884,Mr. Joe Pullman,1970,,Married,79029,0,1,2020-11-12 00:00:00,3,2220,680,1365,220,440,38,2,7,3,7,6,0,0,0,0,0,0,3,16,0
20475,Mr. Justin Campbell,1989,Graduation,Single,51661,2,0,2021-09-13 00:00:00,46,90,160,225,140,0,36,1,4,2,2,7,0,0,0,0,0,0,3,16,0
6093,Mr. Boris Glover,1974,Graduation,Widow,108813,0,1,2022-05-12 00:00:00,49,1510,1620,1290,2580,1820,64,2,6,3,11,2,0,0,0,0,0,0,3,16,0
23670,Mr. Dan Short,2000,Graduation,Single,32712,0,0,2020-08-05 00:00:00,91,30,40,105,0,80,2,1,3,1,2,8,0,0,0,0,0,0,3,16,0
10806,Mr. Anthony Sanderson,1992,Master,Single,124087,1,0,2020-08-09 00:00:00,61,12050,1480,7230,1100,740,30,1,6,9,6,6,0,0,1,0,0,0,3,16,0
30198,Miss Dorothy Ross,1981,Graduation,Single,45205,1,0,2021-06-15 00:00:00,92,30,180,195,20,240,12,1,3,1,3,7,0,0,0,0,0,0,3,16,0
12438,Mr. Joe James,1984,Graduation,Divorced,84728,0,1,2020-10-11 00:00:00,3,5780,1240,3060,340,520,53,2,8,6,12,6,0,0,0,0,0,0,3,16,0
17340,Miss Natalie Campbell,1960,Graduation,Together,72049,0,1,2022-04-28 00:00:00,93,260,20,135,0,40,3,1,3,1,3,4,0,0,0,0,0,0,3,16,0
11955,Mrs. Joanne Chapman,1979,Graduation,Divorced,66233,1,0,2020-12-29 00:00:00,10,690,140,3690,680,520,80,6,6,3,8,4,0,0,0,0,0,0,3,16,1
20088,Mrs. Wanda North,1988,HighSchool,Married,68172,1,1,2020-10-03 00:00:00,7,7410,560,2280,380,180,57,10,4,3,10,9,0,0,0,0,0,0,3,16,1
25503,Mr. Phil Rees,1996,Graduation,Single,18958,1,0,2022-04-21 00:00:00,82,40,40,90,60,20,14,2,3,2,2,7,1,0,0,0,0,0,3,16,0
29325,Mr. Richard Alsop,1972,PhD,Together,74149,1,1,2022-03-05 00:00:00,43,2570,0,525,0,0,2,3,8,2,5,8,0,0,0,0,0,0,3,16,0
24069,Mr. Gavin Lambert,1966,PhD,Married,230344,1,1,2021-02-15 00:00:00,92,131,0,23709,0,2,1,15,1,23,0,1,0,0,0,0,0,0,3,16,0
14283,Mr. Gavin Wright,1965,Graduation,Married,60660,1,2,2021-01-25 00:00:00,44,1200,80,330,20,60,15,5,5,2,4,6,0,0,0,0,0,0,3,16,0
20358,Mr. Austin Ellison,1978,PhD,Single,77134,0,1,2021-12-17 00:00:00,64,630,80,540,720,200,7,1,4,2,5,3,0,0,0,0,0,0,3,16,0
8232,Mr. Thomas Newman,1993,Graduation,Married,28331,0,0,2021-01-16 00:00:00,59,110,40,105,0,80,1,1,4,1,3,5,0,0,0,0,0,0,3,16,0
17658,Mr. Jason Powell,1976,HighSchool,Together,119892,0,1,2020-09-22 00:00:00,21,1610,1460,8145,580,1152,249,1,7,6,12,2,0,0,0,0,0,0,3,16,0
9567,Mr. Nathan Lambert,1965,Graduation,Together,52362,0,0,2021-03-20 00:00:00,36,210,20,135,100,60,5,1,3,1,3,6,0,0,0,0,0,0,3,16,0
3810,Mr. Matt Randall,1968,PhD,Single,106636,0,1,2020-09-06 00:00:00,71,1654,400,5205,400,0,122,1,5,7,12,7,1,0,1,1,1,0,3,16,1
8970,Mr. Evan Young,1959,HighSchool,Married,29617,0,0,2020-11-29 00:00:00,18,80,160,330,360,220,9,1,3,2,4,4,0,0,0,0,0,0,3,16,0
20805,Miss Jennifer Bower,2000,Graduation,Single,89774,0,0,2021-08-26 00:00:00,73,4660,0,3360,1820,980,99,1,7,4,4,2,0,0,0,0,0,0,3,16,0
23679,Mr. Luke Ball,1961,Graduation,Single,46880,1,1,2021-01-28 00:00:00,62,150,60,165,40,60,2,1,3,1,3,7,0,0,0,0,0,0,3,16,0
7839,Mr. Benjamin Thomson,1985,HighSchool,Married,67175,1,1,2020-08-30 00:00:00,12,870,500,1110,240,1120,95,6,7,2,5,8,0,0,0,0,0,0,3,16,1
20442,Miss Penelope Edmunds,1983,Master,Single,55013,1,0,2020-09-13 00:00:00,24,370,100,840,180,160,5,2,5,1,4,7,0,0,0,0,0,0,3,16,0
23535,Mr. William Morrison,1962,Graduation,Together,83412,0,1,2021-12-24 00:00:00,46,1890,40,600,100,300,22,3,5,3,6,4,0,0,0,0,0,0,3,16,0
5898,Miss Megan Mills,1988,Basic,Together,11000,1,0,2020-09-19 00:00:00,16,10,220,75,160,80,24,3,5,1,3,7,0,0,0,0,0,0,3,16,0
26292,Mr. Joseph Arnold,1966,Graduation,Single,105697,0,0,2022-06-23 00:00:00,55,10030,680,8040,2060,1020,34,1,6,7,6,2,0,0,1,1,0,0,3,16,1
33090,Mr. Paul Coleman,1965,Graduation,Married,138559,0,1,2022-04-03 00:00:00,75,10170,660,6255,1660,2000,16,1,7,6,5,5,0,1,1,0,0,0,3,16,0
15603,Mr. Carl Clarkson,1965,PhD,Single,115015,0,0,2021-06-30 00:00:00,75,6040,560,10110,1400,560,28,1,5,11,8,1,0,0,0,0,0,0,3,16,0
30687,Miss Alison Brown,1971,Master,Together,81451,1,1,2022-03-04 00:00:00,7,1990,40,285,0,0,13,4,7,2,4,7,0,0,0,0,0,0,3,16,0
30099,Mr. Ian Cornish,1969,Graduation,Married,115107,0,0,2021-02-02 00:00:00,98,5680,3100,10845,3780,1720,68,1,7,11,11,3,0,0,0,0,0,0,3,16,0
22995,Mr. Leonard Ferguson,1973,HighSchool,Together,39380,1,1,2022-04-18 00:00:00,10,310,20,195,100,40,9,4,4,2,4,4,0,0,0,0,0,0,3,16,0
26259,Miss Melanie Lyman,1965,Graduation,Together,64011,1,1,2020-12-30 00:00:00,65,790,120,765,140,140,3,4,5,2,4,7,0,0,0,0,0,0,3,16,0
31713,Mr. Frank Johnston,1988,Master,Divorced,117351,0,0,2021-07-29 00:00:00,94,8130,960,4725,480,240,12,2,6,12,13,2,0,0,0,1,0,0,3,16,0
20493,Mr. Jack Davidson,1959,PhD,Married,69626,1,1,2021-09-17 00:00:00,39,560,0,165,0,0,8,2,4,1,4,5,0,0,0,0,0,0,3,16,0
4632,Mrs. Dorothy Tucker,1998,PhD,Married,83928,0,0,2021-09-29 00:00:00,1,8360,160,660,160,0,27,1,11,9,6,6,0,0,0,0,0,0,3,16,0
20688,Mr. Isaac Nash,1971,Graduation,Together,89920,0,1,2020-12-23 00:00:00,28,4700,260,2085,520,260,105,3,12,2,8,7,0,0,0,0,0,0,3,16,0
26802,Mr. Owen Wallace,1988,Graduation,Divorced,126837,0,1,2022-02-20 00:00:00,56,5750,3220,1815,2220,800,20,1,8,4,6,2,0,0,0,0,0,0,3,16,0
6774,Mrs. Mary Slater,1966,PhD,Married,50610,1,1,2021-02-20 00:00:00,40,170,0,30,0,0,1,1,2,1,3,4,0,0,0,0,0,0,3,16,0
22104,Mr. Oliver MacDonald,1964,Graduation,Married,75941,0,1,2021-03-01 00:00:00,12,2010,340,1530,260,200,102,3,9,3,4,7,0,0,0,0,0,0,3,16,0
8826,Mr. Paul Bond,1995,HighSchool,Married,43290,1,0,2021-03-04 00:00:00,37,60,80,60,240,240,11,1,4,1,2,9,0,0,0,0,0,0,3,16,0
31083,Mr. Dominic Parr,1973,PhD,Single,75852,0,1,2021-08-21 00:00:00,55,980,20,255,0,20,5,1,5,1,4,7,0,1,0,0,0,0,3,16,0
14124,Mr. Julian Langdon,1972,Master,Married,118849,0,0,2021-01-04 00:00:00,89,5530,1600,7485,1600,2680,67,1,5,11,7,2,0,0,0,0,0,0,3,16,0
4275,Mr. Andrew Bell,1964,Graduation,Married,87854,0,1,2020-12-22 00:00:00,75,6480,320,1620,0,1160,74,4,13,3,9,8,0,0,0,0,0,0,3,16,0
4119,Miss Faith Hart,1966,PhD,Together,87395,0,1,2021-01-08 00:00:00,18,7570,400,3030,200,400,20,3,13,5,10,8,0,0,0,0,0,0,3,16,0
21672,Mr. Nathan Allan,1984,Graduation,Married,128807,0,1,2021-10-07 00:00:00,34,9830,2000,4740,3000,2320,183,1,6,9,13,7,0,0,0,0,0,0,3,16,0
32322,Mr. Liam Wallace,1995,Graduation,Divorced,36897,1,0,2021-05-18 00:00:00,52,150,120,360,160,180,7,2,3,1,4,8,0,0,0,0,0,0,3,16,0
29712,Mr. Michael Johnston,1993,Graduation,Married,79505,1,0,2021-08-11 00:00:00,83,2050,740,915,480,260,30,3,9,2,5,7,0,0,0,0,0,0,3,16,0
12993,Mr. Piers Vance,1993,Graduation,Married,84970,1,0,2020-11-28 00:00:00,99,3270,560,2340,2840,1120,56,3,9,4,10,6,0,0,0,0,0,0,3,16,0
5745,Mr. Peter Martin,1992,HighSchool,together,69222,1,0,2021-01-09 00:00:00,88,290,60,780,640,40,30,2,5,2,3,7,0,0,0,0,0,0,3,16,0
27855,Mr. Anthony Allan,1989,Master,Married,20415,1,0,2022-04-10 00:00:00,28,120,20,75,60,60,7,3,4,1,3,7,0,0,0,0,0,0,3,16,0
28575,Miss Jessica Bower,1981,PhD,Single,84692,0,1,2021-11-13 00:00:00,91,3500,60,585,0,0,19,2,11,2,4,8,0,0,0,0,0,0,3,16,0
30873,Mr. Peter Hardacre,1982,PhD,Married,122743,0,0,2020-11-22 00:00:00,39,1561,1040,13095,1040,2100,132,1,9,9,6,3,0,0,1,1,0,0,3,16,1
4395,Mr. Christopher MacDonald,1981,HighSchool,Together,124413,0,0,2022-04-03 00:00:00,69,5600,560,4200,2240,3360,26,0,12,6,6,2,0,0,0,0,0,0,3,16,0
10365,Mrs. Rebecca Randall,1979,Graduation,Divorced,35240,1,0,2021-06-10 00:00:00,7,140,140,165,160,0,5,2,4,1,3,8,0,0,0,0,0,0,3,16,0
16692,Miss Deirdre Butler,1987,Graduation,Single,93761,0,0,2022-04-11 00:00:00,32,2990,1300,3015,0,1560,26,1,5,4,13,2,0,0,0,0,0,0,3,16,0
5700,Miss Faith Roberts,1973,,Together,54601,1,0,2021-08-07 00:00:00,20,360,0,165,0,0,5,2,4,1,3,7,0,0,0,0,0,0,3,16,0
14598,Mr. Peter Poole,1989,Master,Single,58549,1,0,2020-09-01 00:00:00,36,1380,480,1170,720,480,45,3,9,2,4,8,1,0,0,0,0,1,3,16,0
15567,Mr. Dan Thomson,1984,Graduation,Married,64326,1,0,2021-11-03 00:00:00,96,200,220,285,420,400,6,2,3,2,4,3,0,0,0,0,0,0,3,16,0
7719,Mrs. Chloe Smith,1996,Basic,married,30753,0,0,2022-01-30 00:00:00,13,0,40,75,40,40,3,1,3,1,2,6,0,0,0,0,0,0,3,16,0
33015,Mr. Christopher Brown,1988,Graduation,Divorced,30598,1,0,2022-06-14 00:00:00,18,40,20,150,80,40,8,2,4,1,3,6,0,0,0,0,0,0,3,16,0
18867,Miss Carolyn King,1978,Graduation,Together,73269,0,0,2021-11-14 00:00:00,,2650,0,1830,520,420,122,1,9,3,6,6,0,0,0,0,0,0,3,16,0
14613,Mr. Edward May,1984,Graduation,Married,38505,1,0,2021-10-08 00:00:00,47,30,80,285,80,200,23,1,4,2,2,6,1,0,0,0,0,0,3,16,0
14595,Mr. Stewart Cameron,1968,Master,Married,63963,1,1,2020-08-06 00:00:00,87,550,40,150,20,40,23,3,4,1,4,7,0,0,0,0,0,0,3,16,0
22176,Mr. Dylan MacDonald,1993,PhD,Married,64971,1,0,2022-05-21 00:00:00,52,740,20,585,80,40,20,1,6,1,3,8,0,0,0,0,0,0,3,16,0
17124,Mr. Luke Parsons,1982,Graduation,Divorced,45385,1,0,2022-04-25 00:00:00,65,180,80,150,100,20,9,2,4,1,4,3,0,0,0,0,0,0,3,16,0
29334,Mr. Simon Morgan,1988,Master,married,39015,1,0,2020-10-14 00:00:00,38,400,40,285,0,40,2,2,4,1,3,9,0,0,0,0,0,0,3,16,0
22083,Mrs. Penelope Bond,1972,PhD,Divorced,104606,0,1,2021-02-17 00:00:00,57,7530,860,3390,1060,200,204,2,10,6,13,4,0,0,0,0,0,0,3,16,0
19074,Mr. Adam Berry,1957,Graduation,Married,79918,0,0,2021-02-14 00:00:00,5,4420,440,2970,1220,760,198,2,9,4,11,6,1,0,0,0,0,0,3,16,0
7452,Mr. Brian James,1979,Graduation,Single,41307,1,0,2021-05-05 00:00:00,23,30,360,390,160,160,12,3,4,1,4,7,0,0,0,0,0,0,3,16,0
8592,Mr. Sebastian Avery,1988,HighSchool,Married,79052,0,1,2021-07-22 00:00:00,33,2190,40,930,160,40,2,2,8,3,4,7,0,0,0,0,0,0,3,16,0
20874,Mr. Eric Simpson,1968,Graduation,Divorced,82618,0,1,2021-03-14 00:00:00,67,6170,300,1845,140,140,15,3,4,4,6,8,0,0,0,0,0,0,3,16,0
4779,Mr. Jason Walsh,1968,Master,Widow,89009,0,1,2021-04-07 00:00:00,77,6070,200,6015,0,1080,10,6,9,8,12,5,0,0,0,0,0,0,3,16,0
17517,Mr. Christopher Ince,1987,PhD,Together,49066,1,0,2021-05-09 00:00:00,32,760,200,840,40,20,23,2,6,1,4,8,0,0,0,0,0,0,3,16,0
14745,Miss Diane Sharp,1966,Graduation,Together,32425,1,1,2022-05-08 00:00:00,46,50,60,135,80,40,6,2,4,1,3,7,0,0,0,0,0,0,3,16,0
10095,Mrs. Ava Grant,1988,Basic,Married,23739,1,0,2021-08-06 00:00:00,71,50,220,240,320,160,45,2,4,3,2,8,0,0,0,0,0,0,3,16,0
17424,Mr. Christopher Alsop,1962,PhD,Widow,100377,0,1,2021-02-11 00:00:00,25,4930,2140,4035,160,340,26,2,7,8,11,3,0,0,0,0,0,0,3,16,0
22056,Mr. David Butler,1982,HighSchool,Divorced,66081,1,1,2021-04-10 00:00:00,9,190,20,285,0,60,11,3,4,2,2,6,0,0,0,0,0,0,3,16,1
17544,Miss Rose Davidson,1960,Graduation,Single,56488,0,0,2021-08-13 00:00:00,56,100,1680,1965,2080,120,64,1,8,2,6,7,0,0,0,0,0,0,3,16,0
6192,Mrs. Deirdre MacDonald,1987,Master,Married,97771,0,0,2020-12-02 00:00:00,65,8700,800,3615,800,2940,26,1,7,6,10,4,0,0,0,0,0,0,3,16,0
5502,Mr. Andrew Brown,1968,Graduation,Single,65636,0,1,2021-12-02 00:00:00,83,130,0,30,0,0,8,1,3,1,2,5,0,0,0,0,0,0,3,16,0
27222,Mr. Dominic Ellison,1984,Graduation,Married,60734,1,0,2021-02-10 00:00:00,96,1580,840,1500,920,840,181,4,9,4,4,8,0,0,0,0,0,0,3,16,0
31380,Miss Jennifer Vance,1975,Graduation,Single,122971,0,0,2021-05-13 00:00:00,57,9010,614,5175,1140,614,191,1,6,5,11,1,0,0,1,0,0,0,3,16,0
12159,Mrs. Michelle Tucker,1983,Graduation,Married,56151,1,1,2022-06-24 00:00:00,96,20,0,75,20,0,1,1,2,1,3,2,0,0,0,0,0,0,3,16,0
12912,Mr. Nicholas Rampling,1972,Master,Married,92617,0,1,2021-07-02 00:00:00,59,3720,840,3645,140,1140,71,3,5,8,10,2,0,0,0,0,0,0,3,16,0
10503,Miss Samantha Mitchell,1970,PhD,Single,115987,0,0,2021-06-07 00:00:00,45,11530,0,7245,1860,2220,55,1,5,8,8,1,0,0,0,1,0,0,3,16,0
7908,Miss Joan Terry,1973,Graduation,Together,95851,0,1,2021-03-14 00:00:00,90,8160,180,1440,380,380,38,3,11,4,12,6,0,0,0,0,0,0,3,16,0
14064,Mrs. Claire Hart,1982,Graduation,Divorced,74072,2,0,2021-11-09 00:00:00,5,2790,220,1335,60,60,69,3,8,2,7,6,0,0,0,0,0,0,3,16,0
3723,Miss Theresa Brown,1982,Graduation,Single,109455,0,1,2022-05-01 00:00:00,98,700,940,855,1000,2220,3,2,7,2,7,4,0,0,0,0,0,0,3,16,0
17682,Mr. Phil Paterson,1967,Graduation,Single,104299,0,1,2020-12-30 00:00:00,66,3880,2360,5670,1500,2360,40,2,12,12,5,5,0,0,0,0,0,0,3,16,0
14040,Mr. Jake Reid,1967,Graduation,Married,73901,0,1,2021-09-01 00:00:00,,3690,180,1305,180,280,34,3,8,3,8,5,0,0,0,0,0,0,3,16,0
24717,Miss Pippa Glover,1992,Master,Single,62787,1,0,2021-08-27 00:00:00,93,420,260,2730,200,300,18,3,7,2,5,7,0,0,0,0,0,0,3,16,0
16716,Mr. James Harris,1990,Graduation,Married,56989,1,0,2021-11-24 00:00:00,17,240,300,465,100,260,32,2,5,2,3,8,0,0,0,0,0,0,3,16,0
22572,Miss Emma Cornish,1962,HighSchool,Single,69465,0,1,2020-10-23 00:00:00,44,6700,0,1260,140,140,53,4,4,3,7,9,0,1,0,0,0,0,3,16,0
15414,Mr. Boris White,1989,Graduation,Married,20007,1,0,2021-03-14 00:00:00,16,40,200,120,180,40,24,3,4,3,2,6,1,0,0,0,0,0,3,16,1
22860,Mr. Sean Morrison,1961,PhD,Widow,107478,0,1,2021-05-31 00:00:00,56,9800,260,4020,260,1340,53,1,12,5,6,5,0,0,0,0,0,0,3,16,0
21774,Mr. Neil Campbell,1988,HighSchool,Single,107211,0,1,2020-12-25 00:00:00,22,6210,760,3150,380,1320,32,2,12,8,7,6,0,0,0,1,0,0,3,16,1
32715,Miss Megan Davidson,1978,Master,Together,47225,1,0,2020-12-19 00:00:00,32,330,20,255,80,60,9,4,6,1,3,8,0,0,0,0,0,0,3,16,0
22098,Miss Jasmine Lambert,1980,Master,Single,116943,0,0,2022-06-28 00:00:00,72,5720,160,3480,340,1240,17,1,6,4,6,1,0,0,0,1,0,0,3,16,0
24525,Mrs. Jan Graham,1983,Graduation,Married,50878,1,0,2021-09-10 00:00:00,11,300,140,225,40,0,7,1,4,1,3,8,0,0,0,0,0,0,3,16,0
12810,Mr. Christopher Churchill,1994,Graduation,Married,52718,0,0,2020-12-25 00:00:00,39,680,40,1695,1060,1180,62,2,5,2,8,5,0,0,0,0,0,0,3,16,0
4557,Miss Donna Smith,1950,Master,Together,104635,0,0,2020-11-06 00:00:00,32,8800,1160,5940,1460,1160,58,1,7,12,6,2,0,1,0,0,0,0,3,16,0
30135,Mr. James Turner,1954,Master,Married,103977,0,0,2021-02-07 00:00:00,42,7680,880,8415,1180,880,14,1,8,7,10,3,0,0,0,0,0,0,3,16,0
13200,Miss Lillian Gill,1971,Graduation,Single,122297,0,0,2021-12-08 00:00:00,21,1990,430,1643,660,2320,66,1,5,3,10,1,0,0,1,0,0,0,3,16,0
8211,Mr. Owen Russell,1965,Graduation,Married,113548,1,1,2021-08-24 00:00:00,67,7380,400,2580,800,1000,20,6,4,4,10,7,0,1,0,1,0,0,3,16,0
25269,Miss Michelle McGrath,1995,Master,Single,67525,1,0,2020-09-08 00:00:00,,3300,0,1455,80,160,246,3,9,5,4,8,1,0,0,0,0,0,3,16,0
26841,Mr. Frank Ogden,1983,Graduation,Together,89614,0,1,2021-08-01 00:00:00,36,4950,2400,6510,1440,1920,108,3,12,6,13,6,0,0,0,0,0,0,3,16,0
10746,Miss Joan Buckland,1991,Graduation,Together,46394,0,0,2021-07-15 00:00:00,92,170,160,180,160,300,32,1,4,2,2,7,0,0,0,0,0,0,3,16,0
12180,Mrs. Grace Russell,1962,Graduation,Divorced,101165,0,1,2022-03-13 00:00:00,75,6290,2060,5490,440,440,148,1,8,10,12,3,1,0,1,0,1,0,3,16,0
19926,Miss Donna Grant,1997,Graduation,Single,48734,1,0,2022-01-24 00:00:00,28,220,40,465,100,80,5,1,4,1,3,7,0,0,0,0,0,0,3,16,0
18036,Mr. Jonathan Hardacre,1988,PhD,Married,40183,1,0,2022-06-03 00:00:00,95,1040,0,210,20,20,26,1,5,2,3,8,1,0,0,0,0,0,3,16,0
24654,Miss Sally Johnston,1988,PhD,Single,127185,0,0,2021-10-21 00:00:00,,3760,716,10485,572,1420,53,0,5,7,8,1,0,0,1,1,0,0,3,16,1
13197,Mr. Thomas Wallace,1968,PhD,Married,57674,1,1,2021-11-28 00:00:00,88,110,0,75,0,0,0,1,3,1,2,7,0,0,0,0,0,0,3,16,0
21348,Mr. Luke Quinn,1970,PhD,Married,78139,0,1,2021-12-01 00:00:00,21,2330,100,300,0,0,15,2,7,3,4,6,0,0,0,0,0,0,3,16,0
14829,Mrs. Lauren Cornish,1959,Master,Married,37212,1,1,2021-09-16 00:00:00,4,120,40,165,0,40,3,2,3,1,3,8,0,0,0,0,0,0,3,16,1
31791,Mr. Oliver Clark,1985,Graduation,Together,98027,0,1,2021-03-16 00:00:00,2,3600,180,2700,3960,3060,36,1,6,5,5,2,0,0,0,0,0,0,3,16,0
31524,Mr. Ian Abraham,1995,Graduation,Married,109831,0,0,2021-06-13 00:00:00,82,6160,1980,11745,1660,1660,16,1,5,12,11,1,0,0,0,0,0,0,3,16,0
19920,Mr. Julian Paige,1966,Graduation,Married,127442,0,0,2020-11-04 00:00:00,20,13100,800,7980,2440,800,61,1,8,8,8,2,0,0,1,0,1,0,3,16,1
27540,Mr. Boris Russell,1990,Graduation,Married,125581,0,0,2021-10-06 00:00:00,37,4980,2980,10470,3640,2980,132,1,7,7,4,2,0,0,0,0,0,0,3,16,0
25359,Mr. Robert Davidson,1984,Graduation,Married,231116,1,1,2021-05-24 00:00:00,72,141,2,23725,0,26,5,0,1,23,0,1,0,0,0,0,0,0,3,16,0
32817,Mrs. Lillian Ross,1983,Graduation,Married,85422,0,1,2022-02-16 00:00:00,57,6600,320,1725,320,320,24,3,11,3,11,5,0,0,0,0,0,0,3,16,0
31149,Mr. Gavin Blake,1966,Graduation,Married,232164,0,1,2021-07-27 00:00:00,68,246,144,297,60,108,6,0,1,0,1,0,0,0,0,0,0,1,3,16,0
25053,Mrs. Alexandra Bower,1963,PhD,Married,89253,1,1,2020-10-24 00:00:00,96,5940,260,690,0,120,19,4,11,4,7,7,0,0,0,0,0,0,3,16,0
9597,Mrs. Ava Arnold,1992,Graduation,Divorced,73097,1,0,2021-03-26 00:00:00,7,3010,320,2790,540,420,65,6,9,3,8,6,0,0,0,0,0,0,3,16,1
18414,Miss Maria Lambert,1969,Graduation,Single,40288,0,0,2020-08-03 00:00:00,2,90,20,30,40,40,0,1,2,1,3,6,0,0,0,0,0,0,3,16,0
14034,Miss Nicola Paterson,1968,Graduation,Single,106130,0,0,2022-04-14 00:00:00,74,10140,760,3270,240,0,141,1,6,4,12,5,1,0,1,0,0,0,3,16,0
4017,Mrs. Kylie Ince,1987,Graduation,Married,114760,0,0,2021-03-08 00:00:00,89,3080,616,6600,822,0,102,1,7,9,9,2,0,0,0,0,0,0,3,16,0
